Symbol	Length
2900018N21Rik	1580
2610001A08Rik	867
Gm16140	1121
Gm16141	790
4933406G16Rik	1415
Gm37439	856
Gm12025	144
Gm12026	1024
Gm12027	949
Gm23386	144
Glns-ps1	1118
Gm12028	436
Gm12029	832
Spred2	4619
Actr2	5204
Gm12030	223
Gm12031	627
Gm26253	103
Rab1	3799
Cep68	5865
Rpl12-ps2	321
Slc1a4	3926
Gm12033	1002
Gm12034	399
Sertad2	6352
Gm12035	623
Aftph	6979
Gm12036	530
Lgalsl	4115
Gm12037	308
Gm12038	207
Gm22807	129
Gm23681	126
Peli1	6553
2610024D14Rik	294
Gm22600	269
Gm12040	537
Gm12041	602
Vps54	7515
Gm23582	139
Gm12039	180
Gm12042	301
Ugp2	3069
Mir1933	88
Gm12043	2788
Gm12044	213
Gm12045	573
Gm12046	331
4932414J04Rik	3493
Mdh1	2567
Gm22990	89
Wdpcp	5934
Pgam1-ps1	749
Gm12047	944
Rpl15-ps1	564
Otx1	5422
Ehbp1	5825
Rpsa-ps3	876
Gm12050	615
Gm12051	1341
Tmem17	1568
Gm26829	934
Gm12052	933
Gm12053	252
Gm12055	793
Gm12056	1257
Gm12057	1427
Gm12057	882
Gm12058	437
Gm28048	2746
B3gnt2	3350
Gm20456	385
Gm23772	102
9130230N09Rik	663
Gm24917	104
Commd1	5936
Zrsr1	3282
Cct4	4201
Fam161a	4396
Gm23740	100
Gm12059	3105
1700061J23Rik	537
Gm24398	109
Xpo1	7181
Usp34	18453
Gm22753	107
Ahsa2	4532
AL672049.1	91
1700030C12Rik	1169
1700093K21Rik	2007
Gm12060	785
0610010F05Rik	5226
Gm23114	117
Pex13	4644
Pus10	4325
Rel	7466
Gm23827	145
Papolg	5491
Gm12061	479
Gm12062	259
AL662810.1	105
A830031A19Rik	757
Gm12063	715
Bcl11a	13175
Gm12064	533
4930538E20Rik	927
Gm12065	656
Gm12066	443
Gm12068	376
4933430M04Rik	744
Gm12067	1148
Gm22787	73
Gm25507	144
Gm10466	2466
Gm12665	687
4933427E13Rik	2075
Gm24255	128
Gm12069	806
5730522E02Rik	5949
Gm23514	130
Mir6372	109
Gm22868	164
Fancl	3372
Gm12713	764
Vrk2	6591
Gm6899	622
Gm12071	469
Gm12070	1002
Gm12072	715
Gm12073	524
Gm12074	219
n-R5s68	82
Gm24850	119
Gm25387	132
Gm12075	397
Gm12077	364
Gm3810	476
Gm12079	244
Gm12080	1883
Gm6685	764
Gm12081	501
Ccdc85a	6971
2810471M01Rik	1597
Mir216b	86
mmu-mir-216c	69
Gm12082	600
Mir216a	72
Mir217	108
Efemp1	2037
Rpsa-ps5	885
Pnpt1	3516
A630052C17Rik	2203
Smek2	5694
Cfap36	2744
Gm12085	940
Gm23109	126
Gm12086	228
Gm12087	258
Ccdc88a	10891
Prorsd1	2128
Gm12089	428
Mtif2	3868
Rps27a	1972
Clhc1	2217
Gm12090	758
Gm12088	520
Gm12091	830
Gm12092	600
Gm12093	1405
Rtn4	6991
Eml6	9279
4931440F15Rik	3274
Gm12094	472
Gm22588	140
Gm12095	816
Sptbn1	17492
Gm29237	448
Gm8098	1499
4930505A04Rik	990
Acyp2	863
Gm12096	829
Gm12098	508
Gm12097	1414
Gm12099	750
Gm12100	1933
Gm12101	390
Psme4	8382
Gm12103	362
Gpr75	2926
Gm12104	979
Erlec1	3260
Asb3	5275
Chac2	1315
Gm12102	604
Gm12105	779
Gm12106	1200
Gm17332	87
Stc2	5175
Bod1	1644
Gm38061	365
D630024D03Rik	1567
Gm12107	889
Cpeb4	6369
4930524B15Rik	2000
Nsg2	4157
Gm12108	2589
Gm12109	697
Il9r	4947
Snrnp25	1041
Rhbdf1	5433
Nprl3	7572
Mpg	3752
Hba-x	938
Hba-a1	812
Hbq1b	725
Hba-a2	667
Hbq1a	604
Sh3pxd2b	9709
Ubtd2	1012
Efcab9	1043
Stk10	5187
Fbxw11	4327
AL669951.2	318
AL669951.1	318
Gm8192	958
4930555O08Rik	668
Smim23	693
Gm12110	579
Gm12111	349
Gm12112	231
Gm26052	84
Rpsa-ps4	888
Gm12114	656
Fgf18	1187
Npm1	2665
Gm12115	447
Tlx3	1533
Gm12116	2770
Ranbp17	8833
Gm12117	980
Anp32-ps	388
Gm12118	532
Gabrp	3377
D130052B06Rik	2295
Kcnip1	6200
Gm12119	700
Gm12120	592
Kcnmb1	4191
4930469K13Rik	698
Lcp2	4459
Gm12121	500
Foxi1	2357
Dock2	11425
4930403D09Rik	635
Fam196b	5371
Spdl1	3460
Gm22022	127
Gm12711	340
Gm25799	107
Slit3	6067
Gm26070	137
Gm12123	472
Gm12122	454
Mir218-2	110
Pank3	7376
Mir103-1	86
Gm12124	679
Fbll1	1503
Rars	3228
Wwc1	4960
Gm12125	736
Tenm2	11474
Gm12126	619
Gm12127	706
Gm22127	106
Gm12128	2914
Gm25693	85
Gm12129	1147
Gm12130	639
Gm23520	107
Gm12131	359
Gm24192	145
Gm12132	1391
Gm12133	661
Gm12134	520
3110004A20Rik	385
Gm12135	466
Gm12136	1209
Gm12137	346
Gm12138	951
Mat2b	5001
Hmmr	5431
Nudcd2	2054
Ccng1	3512
Gm24446	156
Hmgb1-ps1	634
Platr13	375
Gm12140	544
Hspd1-ps3	1722
Gm12142	485
A230004M16Rik	6983
Gm12143	332
Gabrg2	5916
Gabra1	5160
Gabra6	2489
Gabrb2	6360
Gm25543	312
Gm9972	1533
Gm12145	217
Atp10b	9816
Gm12146	518
Gm12144	1292
Gm12147	182
Mir146	65
Gm12148	292
Pttg1	2000
Slu7	4050
Gm12151	290
C1qtnf2	1308
Ccnjl	2781
Gm12150	468
4933415A04Rik	2009
Fabp6	479
Gm12149	654
Gm12152	684
Pwwp2a	5508
Ttc1	2032
Adra1b	3382
Gm12153	2509
Gm12154	445
Gm12155	160
Il12b	1967
Ublcp1	2542
Gm22121	54
Gm12156	554
Rnf145	7786
4930597A21Rik	698
Gm37695	530
AL603913.1	453
Ebf1	9756
Gm12158	631
Gm12159	1447
Gm12160	342
Gm38087	265
Gm37312	685
Gm12161	361
Gm12162	281
Gm22284	132
F630206G17Rik	685
Gm12163	389
Gm12164	551
Gm22751	109
Clint1	6946
Lsm11	6453
Thg1l	3015
Sox30	2997
Gm12165	342
Gm12166	968
Adam19	7115
Mir8100	121
Gm16033	596
Gm16034	480
Nipal4	3444
Mir7239	57
Cyfip2	7103
Fndc9	2290
Gm12568	624
Itk	5354
Gm12167	578
Fam71b	2493
Med7	2871
2310031A07Rik	990
Gm12168	368
Havcr2	2721
Gm12169	1065
Gm12170	300
Gm12171	1389
Rpl9-ps2	577
BC053393	2020
Dppa1	1575
Gm4926	1610
Gm12173	273
Timd2	3473
Gm12174	813
Havcr1	2311
Timd4	2173
Gm12175	345
Sgcd	8257
Gm12176	875
Gm23039	161
Gm12178	330
Gm12179	1272
Gm12180	661
Gm12181	531
Gm24422	119
Gm12182	1008
Gm12183	1848
Gnb2l1	5119
Gm25296	67
Snord96a	81
Snord95	68
Trim41	3511
Gm12184	1310
Trim7	7149
Gm16170	3754
Irgm1	5810
Gm5431	3800
Gm12185	5587
Psme2b	837
9930111J21Rik1	4895
Olfr56	2072
Tgtp1	3205
Gm12186	945
9930111J21Rik2	7017
Tgtp2	2938
Gm12187	1375
Ifi47	2317
Gm12188	310
Olfr1396	1180
Olfr1395	954
Olfr1394	939
Btnl9	6054
Zfp62	6060
Mgat1	4733
Olfr1393	936
Olfr1392	936
Olfr10	936
Olfr1391	936
Olfr1390	936
Gm12189	912
Olfr1389	936
Olfr1388	936
Olfr1387	936
Olfr1386	930
Olfr1385	930
Olfr1384	957
Olfr1383	936
Olfr1382	936
Olfr1381	936
Olfr1380	936
1700024J04Rik	1821
Gm12190	187
Flt4	8232
Scgb3a1	598
Cnot6	6610
Gm12191	348
Gm12192	487
Gm23813	77
Gm12193	379
Gfpt2	5591
Mapk9	6784
Gm23492	115
Rasgef1c	3563
Rnf130	1558
Mir340	98
Gm12194	1012
Tbc1d9b	6429
Gm12195	469
3010026O09Rik	2039
Sqstm1	3356
Mgat4b	2719
Mir6919	62
Ltc4s	736
Gm26542	1238
Maml1	5528
Canx	4693
Gm12196	262
Cby3	731
Mir804	95
Hnrnph1	5842
Rufy1	2764
Gm23824	276
Gm12198	1809
Adamts2	9336
Gm12199	517
Gm12200	1858
Gm23392	113
Zfp354c	5596
Zfp879	2414
Grm6	5421
Gm12660	664
Zfp454	2423
Zfp2	4019
Zfp354b	2888
4933414I15Rik	2347
Prop1	1338
Olfr1379-ps1	824
Olfr1378	948
Gm12661	3335
Olfr1377	924
Olfr1376-ps1	898
Olfr51	924
Olfr54	942
Olfr1375	942
Zfp354a	4318
9230009I02Rik	1148
Gm12202	811
Gm12201	1234
Olfr1374-ps1	936
Gm12203	598
Platr20	1079
Gm12569	796
BC049762	935
Clk4	5797
Gm25082	255
Col23a1	5736
Phykpl	9699
Hnrnpab	2782
Nhp2	1146
Rmnd5b	2161
N4bp3	2728
D930048N14Rik	3429
0610009B22Rik	998
Sec24a	10683
Gm25291	144
Sar1b	1255
Jade2	10760
Gm26551	2432
Gm26061	108
Cdkn2aipnl	1958
Ube2b	2126
Gm12204	333
Cdkl3	5360
Gm12205	575
Ppp2ca	7490
Gm24157	111
9430098F02Rik	2986
Mir3061	91
Olfr1373	936
Olfr1372-ps1	906
Gm12206	601
Olfr1371	936
Skp1a	2211
Gm12207	494
Tcf7	2625
A630014C17Rik	2984
Vdac1	2620
9530068E07Rik	3296
Gm12208	163
Gm12209	596
Gm12210	153
Fstl4	4380
Gm11186	1179
Gm11189	375
Hspa4	5528
Zcchc10	1391
Gm11188	388
Aff4	13450
Gm25930	107
mmu-mir-6920	71
Leap2	531
Uqcrq	1831
Gdf9	2031
Gm10447	2307
Shroom1	4600
Gm12212	378
Gm9837	731
Sowaha	3702
Gm9945	932
Rpl9-ps3	576
Sept8	6087
A430108G06Rik	1504
Kif3a	3586
Il4	1227
Il13	1205
Rps2-ps4	633
Rad50	5375
Gm22275	310
Il5	1537
Gm12214	417
Gm12213	353
Mir7671	58
Irf1	3976
Gm17334	907
Gm12216	2647
Slc22a5	3071
Gm12217	696
Gm12218	399
Gm12220	172
Slc22a21	3645
Gm12219	443
Slc22a4	2553
Pdlim4	2560
P4ha2	6239
Gm12221	1131
4933405E24Rik	1078
Gm12222	260
Csf2	800
Gm12223	528
Il3	629
Acsl6	9914
Gm12224	1091
Meikin	1524
Gm12226	876
Gm12225	298
Fnip1	7119
Gm24198	108
Rapgef6	12911
Gm26116	77
Cdc42se2	3661
Gm12227	563
Gm12229	468
Lyrm7os	928
Lyrm7	3597
Gm25426	170
Hint1	872
Gpx3	1813
Tnip1	3539
Gm12230	454
Anxa6	2930
Ccdc69	1848
Gm2a	4127
Gm12231	695
Mup-ps22	243
Slc36a3	2358
Slc36a3os	520
Slc36a2	3255
Slc36a1os	1938
Slc36a1	5626
Fat2	14528
Sparc	3367
Atox1	541
Gm12235	170
G3bp1	7064
Gm22884	140
Gm12238	124
Mir7652	56
Glra1	2414
Gm12236	250
Gm12237	470
Gm12239	500
Nmur2	3302
Gm12240	229
Gm24253	76
Gm12241	726
Gm22603	96
Gria1	6043
Gm12242	738
Fam114a2	3075
Mfap3	5801
Gm12243	821
4933424L21Rik	1186
Galnt10	5965
4933426K07Rik	1548
Gm24582	103
n-R5s69	119
2010001A14Rik	714
Sap30l	1151
Hand1	1997
Gm12244	291
Gm12245	357
Gm26025	271
Gm12249	719
Larp1	6829
Gm12248	949
Gm12247	670
Cnot8	2636
Gemin5	6618
Gm12246	503
Mrpl22	981
Gm12250	1274
Igtp	2022
Irgm2	3621
4930438A08Rik	2062
Zfp692	1963
Zfp672	6674
1700047K16Rik	886
Sh3bp5l	6352
Lypd8	1284
Gm12251	792
Gm12252	219
1810065E05Rik	926
Gm12253	1356
4930504O13Rik	549
Olfr30	948
Olfr333-ps1	806
Olfr332	1601
Olfr331	975
Gm12254	471
Olfr330	948
Gm12255	210
Olfr329-ps	957
Olfr328	1167
Olfr224	1304
Olfr325	981
Olfr324	1002
2210407C18Rik	1399
Olfr323	972
Trim58	2192
Gm22599	132
Olfr322	984
Olfr320	921
Gm12570	916
Olfr319	921
Olfr318	921
Olfr317	984
Olfr316	921
Olfr315	930
Olfr314	993
Fam183b	567
Olfr313	927
Olfr312	927
Olfr311	927
Gm12258	4429
Gm12259	328
2810021J22Rik	3928
Zfp39	3890
Gm12256	446
Gm12257	585
Btnl10	4807
Rnf187	1949
Hist3h2ba	614
Hist3h2bb-ps	465
Trim17	3736
Hist3h2a	2146
AL662809.1	138
Gm12260	411
2310058D17Rik	3201
Trim11	3580
Obscn	28892
Gm10435	2926
Iba57	4885
Gjc2	2250
Guk1	1835
2610507I01Rik	1360
Mrpl55	1027
Gm10434	471
2310033P09Rik	1285
Arf1	2089
Wnt3a	2761
Wnt9a	3329
Gm24756	96
Prss38	1243
Gm15755	659
Snap47	2651
Jmjd4	7115
Zfp867	3412
Gm12263	1482
Gm12262	305
Zkscan17	4573
4933439C10Rik	5616
Nlrp3	4057
Olfr222	957
Gm12261	645
Olfr223	960
Olfr225	1260
Mprip	13327
1700007J10Rik	1298
Gm12264	500
Pld6	1757
Flcn	4322
Gm16062	771
Gm24939	137
Cops3	3454
Nt5m	3361
Gm12714	669
1810063I02Rik	274
Med9os	527
Med9	1920
Rasd1	1611
Pemt	2104
Gm27511	127
Rai1	9591
4930412M03Rik	1111
Srebf1	5634
Mir6921	80
Mir6922	66
Tom1l2	8764
Gm12265	468
Gm27711	118
Gm12266	962
Lrrc48	4519
Atpaf2	2137
Gid4	4864
Gm12268	442
Gm12267	761
Drg2	2716
Myo15	12760
Alkbh5	5987
Gm12622	382
Gm12628	382
Gm26837	2110
Gm12623	1983
Gm12621	382
Gm12627	382
Gm12613	382
Gm12614	382
Gm12615	382
Gm12626	1983
Gm12625	382
Gm12619	385
Gm12624	382
Gm12612	1986
Gm12616	382
Gm12620	1986
Gm12617	381
Llgl1	4862
Flii	5039
Mief2	2716
Mir5100	64
Gm23341	97
Top3a	4599
Smcr8	8078
Shmt1	3883
Gm24945	126
Gm12611	1037
Gm12618	483
Dhrs7b	3325
Tmem11	1745
Gm26534	1724
Natd1	4247
Map2k3os	1291
Map2k3	3314
Kcnj12	2750
Tnfrsf13b	2836
Gm12269	717
Usp22	4886
Rps13-ps5	456
Aldh3a1	1942
Aldh3a2	5619
Slc47a2	2421
Gm25929	107
Slc47a1	3383
Gm12271	414
Rnf112	3923
Mfap4	1922
Mapk7	4394
B9d1os	674
B9d1	1593
Epn2	5228
Gm12272	333
Grap	1793
Slc5a10	2365
Fam83g	6659
Prpsap2	1962
Ulk2	5977
A530017D24Rik	2614
Gm26964	832
Akap10	6451
Gm23721	107
Gm12273	1084
Specc1	14840
Gm12274	385
Adora2b	1845
Zswim7	732
Ttc19	4675
Gm12275	307
Ncor1	12811
Gm12276	301
Pigl	2268
Gm12278	407
Gm12949	362
Cenpv	1811
Gm12279	294
Ubb	1675
Gm12280	1624
Trpv2	4485
2410006H16Rik	462
Snord49b	72
Snord49a	72
Snord65	72
Lrrc75a	2089
Lrrc75aos2	1227
Lrrc75aos1	779
Mmgt2	4898
Gm12281	298
Zfp287	7632
Gm27194	2936
Wsb2-ps	1217
Gm10428	399
Zfp286	4735
Zfp286it	2391
Zfp286os	713
Gm24151	141
Trim16	4568
Fbxw10	4025
Tvp23b	2235
Tvp23bos	1011
Cdrt4os2	494
Cdrt4	723
Cdrt4os1	2866
Tekt3	1748
Pmp22	2354
B430319H21Rik	734
Gm12285	233
Gm12286	1002
B130011K05Rik	3270
Gm12287	707
Gm12288	1282
Hmgb1-ps3	636
Hs3st3b1	4911
Cox10	3037
9630013K17Rik	1072
Gm12289	2235
2810001G20Rik	1057
Gm12290	2112
F930015N05Rik	1498
Hs3st3a1	3939
Gm24275	146
Gm12291	311
Gm12292	2433
Elac2	3479
Arhgap44	5819
Gm12294	490
Gm25991	99
1700086D15Rik	1093
Gm12293	590
Myocd	6424
Gm12295	3585
Gm26128	110
Map2k4	4664
Mir744	100
Zkscan6	2371
Dnah9	15949
Gm12296	3220
Shisa6	7449
Gm12297	979
Gm12298	731
Pirt	4200
9130409J20Rik	1503
Gm12299	2327
Tmem220	1669
Adprm	1977
Sco1	3925
Myh3	6057
Mir6923	72
2310065F04Rik	2916
Myh2	7137
9430073C21Rik	2173
Myh1	6353
Gm12300	2027
Myh4	6016
Myh8	11772
Myh13	6180
Gm26476	313
Gas7	11342
Gm12301	523
Glp2r	5815
Rcvrn	1040
Gm12302	1158
Gm12302	251
Dhrs7c	1880
Usp43	4745
9130017K11Rik	4573
Cfap52	2320
Stx8	7137
Gm12303	673
Gm26157	126
Gm12304	385
C78197	3417
Ntn1	6277
Mir6406	120
Gm12305	407
Pik3r5	5550
Pik3r6	3622
Mfsd6l	2060
Ccdc42os	1335
Ccdc42	1483
Myh10	10458
Ndel1	3253
Rnf222	3463
Rpl26	1444
Gm22608	103
Odf4	1166
Arhgef15	6483
Slc25a35	3677
Rangrf	1269
Pfas	7933
Mir3062	105
Gm25819	84
Ctc1	6797
Aurkb	2946
9330160F10Rik	2766
2310047M10Rik	1862
Tmem107	1369
Snord118	135
Gm12306	171
Gm25371	101
Vamp2	3809
Per1	5631
9130213A22Rik	1581
Hes7	1809
Aloxe3	6397
Alox12b	2431
Alox8	3559
Gucy2e	9197
Gm23194	105
Cntrobos	383
Cntrob	6660
Trappc1	1112
Kcnab3	2865
Kcnab3os	566
Chd3os	2081
Chd3	8443
Gm22442	144
Gm17305	507
Cyb5d1	1605
Naa38	890
Tmem88	1582
Kdm6b	6954
Kdm6bos	840
Dnah2	14810
Dnah2os	859
Gm27493	78
Efnb3	3183
Wrap53	2062
Trp53	4045
Atp1b2	4085
Shbg	1506
Sat2	1424
Gm12308	389
Gm12309	182
Fxr2	3766
Mir467f	120
Sox15	861
Mpdu1	2420
Mir1934	83
Cd68	1257
Eif4a1	4334
Gm24029	143
Gm25835	144
Gm22988	144
Senp3	3632
Tnfsf13os	1109
Tnfsfm13	2235
Tnfsf13	1637
Tnfsf12	1515
Gm12307	590
Polr2a	7067
Slc35g3	1618
Zbtb4	8117
Chrnb1	2531
Fgf11	3044
Tmem102	1933
4933402P03Rik	1640
Spem1	1041
Nlgn2	5785
Tmem256	1105
Plscr3	3148
Tnk1	3329
Tmem95	531
Kctd11	3146
Acap1	4878
mmu-mir-6924	63
2810408A11Rik	2368
Neurl4	5889
Gps2	1604
Eif5a	2377
Ybx2	1885
Slc2a4	3478
Gm12310	492
Cldn7	1948
Elp5	2294
AL596185.1	123
Ctdnep1	2182
Gabarap	1844
Phf23	3273
Dvl2	6298
Acadvl	2686
Mir324	89
Dlg4	4982
Asgr1	1591
Asgr2	1574
Gm12311	374
Mgl2	2094
Clec10a	2899
Slc16a11	2554
Slc16a13	2601
Bcl6b	3719
Mir497b	125
mmu-mir-497a	84
Mir195a	94
0610010K14Rik	1896
Gm21988	1692
Rnasek	885
Alox12	4085
Alox12e	2826
Alox15	2454
Gm12312	644
Pelp1	3561
Gm12313	421
Gm12314	538
Arrb2	2845
Mir7115	64
Med11	1046
Cxcl16	3021
Zmynd15	4409
Tm4sf5	1125
Vmo1	672
Gm12317	319
Gltpd2	1294
Psmb6	1872
Gm10418	576
Pld2	6252
Mink1	6286
Gm12316	406
Chrne	1690
4930544D05Rik	863
Gm12315	911
Gp1ba	2718
Slc25a11	2120
Rnf167	3539
Pfn1	2405
Gm12319	357
Eno3	1739
Spag7	1480
Camta2	5207
Inca1	1377
Kif1c	7276
mmu-mir-6925	70
Gm12320	1182
Gm12318	273
Gm22760	93
Zfp3	2061
Scimp	1080
Rabep1	6868
Gm19967	2138
Rpl23a-ps2	474
Gm12322	389
Nup88	8144
Rpain	2842
C1qbp	2826
Dhx33	10031
Gm22297	106
Derl2	8049
Mis12	3003
6330403K07Rik	1494
Gm12321	804
Gm15377	246
Nlrp1a	4166
Nlrp1b	6305
Gm23266	134
Nlrp1c-ps	3457
Gm23311	134
Gm16013	353
9230020A06Rik	2059
Gm12324	3753
Gm12325	320
Gm12326	739
Wscd1	4287
Gm22927	131
4930401O10Rik	787
Gm23226	103
Aipl1	3157
Fam64a	2529
Pitpnm3	9815
4933427D14Rik	5697
Txndc17	1324
Med31	1730
4930563E22Rik	3313
Slc13a5	3544
1700051A21Rik	1800
n-R5s70	116
Xaf1	4689
Fbxo39	1708
Gm23224	271
Tekt1	1622
Mir6338	109
Smtnl2	3815
Ggt6	1818
Mybbp1a	5803
Spns2	4083
Spns3	5508
Gm12712	801
Ube2g1	4579
Gm24143	145
Gm25678	73
Ankfy1	11332
Cyb5d2	5143
Zzef1	16363
Gm22075	192
Gm6733	1920
Gm26121	162
AL663082.1	90
Atp2a3	5281
P2rx1	2625
4732414G09Rik	2422
Camkk1	3728
1200014J11Rik	17240
Itgae	4581
Gsg2	2810
P2rx5	2395
Emc6	1415
Tax1bp3	2989
Ctns	3391
Shpk	2985
Gm16021	219
Trpv1	3681
Trpv3	5835
Aspa	5954
Spata22	3449
Olfr20	1082
Olfr376	1210
Olfr377-ps1	1136
Olfr1	1280
Olfr75-ps1	1278
Olfr378	1080
Olfr379-ps1	934
Olfr380	1280
Olfr381	1065
Olfr382	939
Olfr383-ps1	935
Olfr385	939
Olfr384	939
Gm12327	1168
Olfr387-ps1	1147
Zfp735	3906
Olfr388-ps1	941
Gm22381	107
Gm12328	197
Olfr389	1395
Olfr390	1031
Olfr391-ps	939
Olfr392	1333
Gm12329	1007
Olfr393	939
Olfr394	933
Olfr395	939
Olfr396-ps1	939
Olfr23	978
Olfr22-ps1	937
Olfr397	948
Olfr398	1305
Olfr139	948
Olfr399	1179
Zfp616	5027
Gm12331	622
Olfr400-ps1	911
Olfr401	948
Olfr402	948
Olfr403	942
Olfr43	942
Olfr404-ps1	1010
Olfr405-ps1	1571
Olfr406	1089
Olfr407-ps1	846
Olfr59	1355
Olfr408-ps1	923
Olfr409-ps1	974
n-R5s71	119
Gm12332	922
Olfr410	948
Olfr411	1004
Olfr412	939
Rap1gap2	6632
Gm22993	254
E130309D14Rik	4002
Cluh	6502
Pafah1b1	9620
Gm24211	107
Gm16032	168
Mettl16	13817
Mnt	4627
Sgsm2	6884
Mir6926	68
Tsr1	3837
Snord91a	93
Gm22771	91
Srr	4560
Smg6	8453
Gm22733	91
Gm28180	722
Gm12333	2669
Gm12335	327
Rps12-ps19	400
Hic1	3750
1700016P03Rik	863
Mir212	91
Mir132	66
Ovca2	2670
Dph1	2690
Rtn4rl1	3525
Rpa1	5578
AL603834.1	121
Smyd4	4329
Serpinf1	2359
Gm12336	322
Gm12337	400
Serpinf2	2324
Wdr81	7038
Mir22hg	1924
Tlcd2	1936
Mir22	95
Prpf8	7461
Rilp	1583
Scarf1	2887
Slc43a2	10042
Mir3971	83
Pitpna	4129
4931413K12Rik	1282
Gm12338	192
Inpp5k	5728
Myo1c	6585
Crk	4730
Ywhae	2568
Gm26836	1568
Doc2b	4361
Gm12339	881
Rph3al	3814
Gm16075	361
1700016K19Rik	921
Fam101b	3512
Vps53	5203
Glod4	6005
Gm12340	462
Fam57a	6615
Gemin4	3734
Dbil5	581
Rnmtl1	1935
Nxn	3239
Timm22	3183
Abr	9730
Gm12341	503
Rpl36-ps2	311
Gm26780	2495
Bhlha9	1207
Tusc5	3302
Gosr1	4289
Cpd	8332
Tmigd1	1495
Blmh	5891
Gm22611	150
Slc6a4	4531
Gm12343	414
Ccdc55	3628
Gm22772	121
Mir423	109
Efcab5	5164
Gm12344	329
Gm12345	898
Ssh2	18519
Gm24989	88
Gm12346	2255
Coro6	3011
Ankrd13b	3839
2210008F06Rik	1082
Git1	4838
Trp53i13	2157
Abhd15	3035
Gm10392	1732
Taok1	12421
Gm12734	948
Gm12732	180
Gm12733	767
Gm23132	132
Nufip2	5792
Cryba1	1594
Gm11191	610
Myo18a	14864
Gm10277	2295
Pipox	2470
Gm11190	3414
Sez6	5779
Phf12	4909
Dhrs13os	2429
Dhrs13	1967
Flot2	2740
Mir144	66
Mir451a	72
mmu-mir-451a	72
Eral1	2268
Fam222b	3490
Gm12571	243
Traf4	3292
Nek8	5222
Tlcd1	5009
Mir7653	61
Rpl23a	847
Snord42a	65
Snord4a	71
Snord42b	69
Rab34	2385
Proca1	2088
Supt6	7095
Sdf2	1515
2610507B11Rik	8798
Gm11192	151
BC030499	4296
Gm11193	421
Spag5	5624
Aldoc	3263
Pigs	2501
Unc119	2448
Foxn1	3214
Slc13a2os	3627
Slc13a2	2412
Gm11195	441
Slc46a1	3080
Sarm1	5629
Vtn	2030
Sebox	1359
Tmem199	1902
Poldip2	3783
Tnfaip1	3781
Ift20	1525
Tmem97	1375
D11Bhm181e	282
Gm22947	91
Nlk	5447
Gm17235	964
Gm11196	395
Gm11197	839
Fam58b	1224
Gm23840	97
Gm23219	87
Lyrm9	8146
Nos2	4192
Lgals9	2137
Ksr1	6621
Gm11201	701
Gm11200	448
Wsb1	3987
Gm9964	728
Nf1	15820
Gm11198	974
Gm11199	507
AU040972	1042
Omg	2228
Gm21975	3944
Evi2b	1858
Evi2a	2297
Rab11fip4	7451
Gm23293	104
Rab11fip4os1	2187
Gm25867	103
Gm24887	108
Rab11fip4os2	866
Gm11205	431
Mir193a	66
Mir365-2	112
9130204K15Rik	1462
Gm24454	132
Gm11203	741
Gm11204	147
Utp6	4517
Suz12	4945
Gm26563	3579
Crlf3	4261
Atad5	7532
Tefm	1570
Adap2	1785
Adap2os	984
Rnf135	2140
Rhot1	7077
Rhbdl3	4734
5730455P16Rik	4842
Zfp207	6658
Psmd11	6383
Cdk5r1	4162
Myo1d	6465
C030013C21Rik	795
Tmem98	1633
Gm11207	414
4930507D10Rik	1152
Spaca3	951
Asic2	4264
Gm11416	863
Gm11417	920
4930527B05Rik	602
1700071K01Rik	819
Gm11418	626
5530401A14Rik	4548
Gm11419	683
Gm17268	66
Ccl2	1138
Ccl7	801
Ccl11	1082
Ccl12	537
Ccl8	511
Ccl1	2369
Tmem132e	4693
Gm24612	107
Gm11426	2220
Cct6b	1871
Gm11421	294
Gm11422	1103
Gm11420	402
Zfp830	1591
Gm11423	885
Lig3	7284
Rffl	5922
Rad51d	3714
Fndc8	2166
Nle1	3233
Unc45b	4493
Unc45bos	1306
Slfn5os	574
Slfn5	4427
Gm11424	829
Slfn9	4726
Mir7679	63
Slfn8	4091
Gm11425	498
Slfn10-ps	3621
Gm27598	63
Slfn2	1664
Slfn1	1864
Slfn4	3969
Slfn3	1816
AI662270	1489
Gm11427	1612
Gm23444	191
Slfn14	3706
AA465934	711
Snord7	97
Pex12	3536
Ap2b1	8755
Gm23951	132
Rasl10b	4010
Gas2l2	2610
1700020L24Rik	1050
Mmp28	3874
Taf15	2919
Heatr9	1875
Gm23247	107
Ccl5	960
Ccl9	3045
E230016K23Rik	2816
Ccl6	1795
Rpl9-ps1	576
Ccl3	766
Ccl4	660
Gm11433	228
Gm11438	189
Gm11432	231
Gm11430	217
Gm11429	144
Wfdc17	533
Wfdc18	1220
Wfdc21	434
Heatr6	6419
Gm22311	110
Gm11434	629
Gm12576	3036
Gm23211	308
Hnf1b	3198
Ddx52	3332
Synrg	8744
Dusp14	1945
Tada2a	2974
Acaca	17074
Gm11437	1239
Gm37391	2318
Aatf	2869
Lhx1	4072
Lhx1os	698
1700109G15Rik	384
Gm11431	428
Mrm1	2868
Dhrs11	1603
4930502E09Rik	755
Ggnbp2	4726
Pigw	2733
Myo19	7113
Gm23564	67
Znhit3	2136
Car4	1966
Usp32	7680
Gm11440	527
Gm11439	409
Rpl13-ps1	668
Gm23506	107
1700125H20Rik	995
Appbp2	6463
Akirin1-ps	458
Appbp2os	635
